Time,NetLoadDemand
2024-01-03 04:45:00,4921.07
2024-01-03 04:50:00,4978.76
2024-01-03 05:00:00,4976.71
2024-01-03 05:05:00,5151.14
2024-01-03 05:15:00,5218.73
2024-01-03 05:20:00,5330.36
2024-01-03 05:25:00,5425.94
2024-01-03 05:30:00,5447.79
2024-01-03 05:35:00,5458.37
2024-01-03 05:40:00,5628.71
2024-01-03 05:45:00,5542.34
2024-01-03 05:50:00,5474.41
2024-01-03 05:55:00,5467.59
2024-01-03 06:00:00,5469.29
2024-01-03 06:05:00,5666.26
2024-01-03 06:10:00,5970.75
2024-01-03 06:15:00,5661.48
2024-01-03 06:20:00,5703.47
2024-01-03 06:25:00,5612.66
2024-01-03 06:30:00,5820.9
2024-01-03 06:35:00,5784.03
2024-01-03 06:40:00,5649.19
2024-01-03 06:45:00,5717.46
2024-01-03 06:50:00,5515.38
2024-01-03 06:55:00,5500.02
2024-01-03 07:00:00,5472.71
2024-01-03 07:05:00,5291.44
2024-01-03 07:10:00,5072.29
2024-01-03 07:15:00,4913.9
2024-01-03 07:20:00,5004.36
2024-01-03 07:25:00,4789.3
2024-01-03 07:30:00,4602.92
2024-01-03 07:35:00,4603.26
2024-01-03 07:40:00,4469.45
2024-01-03 07:45:00,4457.16
2024-01-03 07:50:00,4153.69
2024-01-03 07:55:00,3987.78
2024-01-03 08:00:00,3654.62
2024-01-03 08:05:00,5313.29
2024-01-03 08:10:00,6038.34
2024-01-03 08:15:00,6221.31
2024-01-03 08:20:00,6393.02
2024-01-03 08:25:00,4815.59
2024-01-03 08:30:00,4788.96
2024-01-03 08:35:00,2072.75
2024-01-03 08:40:00,2173.45
2024-01-03 08:45:00,1823.89
2024-01-03 08:50:00,1803.07
2024-01-03 08:55:00,1926.99
2024-01-03 09:00:00,2121.22
2024-01-03 09:05:00,1908.89
2024-01-03 09:10:00,3157.59
2024-01-03 09:15:00,1367.49
2024-01-03 09:20:00,1388.32
2024-01-03 09:25:00,3235.08
2024-01-03 09:30:00,3278.44
2024-01-03 09:35:00,4232.2
2024-01-03 09:40:00,1707.15
2024-01-03 09:45:00,3514.66
2024-01-03 09:50:00,3748.15
2024-01-03 09:55:00,3654.62
2024-01-03 10:00:00,4331.88
2024-01-03 10:05:00,1898.65
2024-01-03 10:10:00,21.5058
2024-01-03 10:15:00,-376.863
2024-01-03 10:20:00,3492.81
2024-01-03 10:25:00,394.955
2024-01-03 10:30:00,753.385
2024-01-03 10:35:00,1582.21
2024-01-03 10:40:00,4437.36
2024-01-03 10:45:00,3588.39
2024-01-03 10:50:00,-799.127
2024-01-03 10:55:00,-797.762
2024-01-03 11:00:00,4376.6
2024-01-03 11:05:00,-784.449
2024-01-03 11:10:00,445.135
2024-01-03 11:15:00,-1021.01
2024-01-03 11:20:00,2926.83
2024-01-03 11:25:00,-1602.69
2024-01-03 11:30:00,930.551
2024-01-03 11:35:00,3320.42
2024-01-03 11:40:00,2236.26
2024-01-03 11:45:00,-598.748
2024-01-03 11:50:00,-1600.64
2024-01-03 11:55:00,-1037.74
2024-01-03 12:00:00,416.461
2024-01-03 12:05:00,-1577.09
2024-01-03 12:10:00,280.258
2024-01-03 12:15:00,1226.85
2024-01-03 12:20:00,-467.324
2024-01-03 12:25:00,-922.017
2024-01-03 12:30:00,-1423.48
2024-01-03 12:35:00,-1102.6
2024-01-03 12:40:00,-584.069
2024-01-03 12:45:00,-537.644
2024-01-03 12:50:00,-1600.64
2024-01-03 12:55:00,130.059
2024-01-03 13:00:00,-1503.01
2024-01-03 13:05:00,-1176.67
2024-01-03 13:10:00,2814.53
2024-01-03 13:15:00,-100.36
2024-01-03 13:20:00,-1009.06
2024-01-03 13:25:00,3162.03
2024-01-03 13:30:00,309.273
2024-01-03 13:35:00,-375.839
2024-01-03 13:40:00,356.723
2024-01-03 13:45:00,2471.8
2024-01-03 13:50:00,-139.958
2024-01-03 13:55:00,-94.8985
2024-01-03 14:00:00,-127.669
2024-01-03 14:05:00,-47.7906
2024-01-03 14:10:00,4443.84
2024-01-03 14:15:00,856.817
2024-01-03 14:20:00,158.05
2024-01-03 14:25:00,1321.41
2024-01-03 14:30:00,1042.52
2024-01-03 14:35:00,2336.96
2024-01-03 14:40:00,1016.23
2024-01-03 14:45:00,1568.56
2024-01-03 14:50:00,2288.15
2024-01-03 14:55:00,3436.14
2024-01-03 15:00:00,4702.94
2024-01-03 15:05:00,5147.39
2024-01-03 15:10:00,3443.31
2024-01-03 15:15:00,5245.7
2024-01-03 15:20:00,4368.74
2024-01-03 15:25:00,2535.29
2024-01-03 15:30:00,2582.06
2024-01-03 15:35:00,2397.04
2024-01-03 15:40:00,5168.55
2024-01-03 15:45:00,3231.67
2024-01-03 15:50:00,4662.31
2024-01-03 15:55:00,5400.0
2024-01-03 16:00:00,6296.41
2024-01-03 16:04:59,5666.6
2024-01-03 16:10:00,4187.82
2024-01-03 16:15:00,4531.57
2024-01-03 16:20:00,6106.61
2024-01-03 16:25:00,5581.6
2024-01-03 16:30:00,4928.58
2024-01-03 16:35:00,4934.04
2024-01-03 16:40:00,6268.42
2024-01-03 16:45:00,5723.27
2024-01-03 16:50:00,5419.45
2024-01-03 16:55:00,5915.45
2024-01-03 17:00:00,6027.76
2024-01-03 17:05:00,6444.22
2024-01-03 17:10:00,6426.13
2024-01-03 17:15:00,6671.91
2024-01-03 17:20:00,7755.05
2024-01-03 17:25:00,7671.07
2024-01-03 17:30:00,7548.18
2024-01-03 17:35:00,7670.05
2024-01-03 17:40:00,7221.84
2024-01-03 17:45:00,7632.84
2024-01-03 17:50:00,7900.13
2024-01-03 17:55:00,7383.99
2024-01-03 18:00:00,7721.25
2024-01-03 18:05:00,8524.48
2024-01-03 18:10:00,7860.53
2024-01-03 18:15:00,7871.8
2024-01-03 18:20:00,9281.96
2024-01-03 18:25:00,9528.76
2024-01-03 18:30:00,8324.44
2024-01-03 18:35:00,8344.24
2024-01-03 18:40:00,8406.71
2024-01-03 18:45:00,8175.61
2024-01-03 18:50:00,7722.62
2024-01-03 18:55:00,7532.14
2024-01-03 19:00:00,7538.28
2024-01-03 19:05:00,7519.51
2024-01-03 19:10:00,7345.42
2024-01-03 19:15:00,7549.55
2024-01-03 19:25:00,7519.51
2024-01-03 19:30:00,7582.32
2024-01-03 19:35:00,7524.29
2024-01-03 19:45:00,7518.83
2024-01-03 20:00:00,7595.29
2024-01-03 20:05:00,7544.77
2024-01-03 20:10:00,7537.94
2024-01-03 20:15:00,7541.02
2024-01-03 20:30:00,7389.45
2024-01-03 20:35:00,7367.6
2024-01-03 20:40:00,7374.09
2024-01-03 20:45:00,7397.3
2024-01-03 20:50:00,7370.68
2024-01-03 21:00:00,7438.61
2024-01-03 21:05:00,7198.97
2024-01-03 21:10:00,7168.25
2024-01-03 21:15:00,7024.54
2024-01-03 21:20:01,7170.64
2024-01-03 21:30:00,7206.82
2024-01-03 21:35:00,7319.47
2024-01-03 21:40:00,7136.5
2024-01-03 21:50:00,7167.91
2024-01-03 22:05:00,7244.71
2024-01-03 22:10:00,7069.25
2024-01-03 22:15:00,6887.65
2024-01-03 22:20:00,6712.19
2024-01-03 22:25:00,6890.04
2024-01-03 22:30:00,6716.97
2024-01-03 22:35:00,6713.56
2024-01-03 22:40:00,6539.46
2024-01-03 22:50:00,6522.05
2024-01-03 22:55:00,6366.05
2024-01-03 23:00:00,6419.98
2024-01-03 23:04:59,6495.43
2024-01-03 23:20:00,6303.92
2024-01-03 23:25:00,6237.36
2024-01-03 23:35:00,6063.26
2024-01-03 23:50:00,6033.9
2024-01-04 00:00:00,5888.49
2024-01-04 00:01:00,5870.05
2024-01-04 00:15:00,5710.29
2024-01-04 00:20:00,5567.61
2024-01-04 00:30:00,5531.42
2024-01-04 00:35:00,5716.78
2024-01-04 00:50:00,5533.81
2024-01-04 00:55:00,5552.93
2024-01-04 01:05:00,5579.21
2024-01-04 01:15:00,5368.93
2024-01-04 01:20:00,5553.27
2024-01-04 01:30:00,5381.56
2024-01-04 01:35:00,5431.74
2024-01-04 01:40:00,5566.24
2024-01-04 01:50:00,5380.2
2024-01-04 02:05:00,5384.29
2024-01-04 02:15:00,5196.89
2024-01-04 02:20:00,5377.13
2024-01-04 02:35:00,5198.59
2024-01-04 02:40:00,5370.64
2024-01-04 02:45:00,5198.25
2024-01-04 02:50:00,5259.01
2024-01-04 02:55:00,5380.2
2024-01-04 03:00:00,5204.06
2024-01-04 03:05:00,5183.57
2024-01-04 03:20:00,5245.7
2024-01-04 03:35:00,5166.51
2024-01-04 03:50:00,5023.82
2024-01-04 03:55:00,5196.55
2024-01-04 04:05:00,5012.89
2024-01-04 04:10:00,5187.67
2024-01-04 04:15:00,5193.47
2024-01-04 04:20:00,5218.05
2024-01-04 04:25:00,5016.31
2024-01-04 04:30:00,5202.35
2024-01-04 04:35:00,5241.26
2024-01-04 04:45:00,5016.99
2024-01-04 04:50:00,5190.4
2024-01-04 05:05:00,5208.49
2024-01-04 05:10:00,5365.86
2024-01-04 05:15:00,5360.74
2024-01-04 05:20:00,5373.37
2024-01-04 05:25:00,5595.6
2024-01-04 05:30:00,7284.31
2024-01-04 05:35:00,6778.07
2024-01-04 05:40:00,5933.2
2024-01-04 05:45:00,6373.22
2024-01-04 05:50:00,6031.17
