Actual,ANN,LSTM
372.0,347.1482,351.51675
328.0,310.6264,296.50754
306.0,290.30588,280.10995
304.0,284.72653,297.4599
294.0,279.85056,291.61743
318.0,283.77542,324.90762
330.0,314.24643,326.94415
324.0,288.02933,322.7461
384.0,350.86325,386.99374
586.0,529.5857,586.7844
906.0,819.46545,879.2525
1132.8,1091.4957,1136.8334
1347.0,1279.296,1353.826
1432.0,1365.946,1444.2556
1468.0,1367.0018,1475.3835
1458.0,1378.7551,1466.3918
1476.0,1368.5492,1476.8208
1492.0,1400.46,1497.845
1449.0,1358.162,1463.2195
1392.0,1291.9227,1379.5297
1044.0,999.6174,1044.5376
636.0,627.3724,639.99023
460.0,450.1206,453.53046
432.0,403.54083,430.8147
390.0,368.60266,397.9902
360.0,333.92053,362.36328
318.0,301.3043,315.55023
318.0,316.25815,314.6263
320.0,322.22208,317.30524
330.0,323.97464,330.02527
342.0,338.44693,342.01392
352.0,351.373,352.3365
372.0,367.6473,369.10022
602.0,602.7252,610.77423
871.2,870.2022,878.34534
1131.0,1127.2717,1145.9435
1338.0,1344.5754,1355.479
1404.0,1406.0337,1429.6259
1448.0,1440.0583,1469.4904
1432.0,1437.0939,1454.5707
1455.0,1445.9434,1474.719
1460.0,1466.1339,1487.817
1443.0,1434.3813,1465.6143
1389.0,1385.1393,1403.8263
985.7142857142857,976.80194,1000.1843
645.0,647.96936,647.5386
480.0,469.43097,482.12817
404.0,400.6235,402.3612
392.0,394.6196,391.12152
356.0,360.0483,352.61676
336.4,341.35635,333.5749
316.8,325.59586,305.7953
312.0,326.02054,304.62766
333.0,347.53046,332.9344
354.0,354.65247,346.97177
342.0,353.0313,335.54868
400.0,411.5302,396.59213
638.4,634.51654,645.0339
876.0,880.6844,882.80054
1137.6,1115.659,1149.465
1338.0,1318.0358,1354.3687
1359.0,1345.1459,1382.356
1395.0,1381.1766,1421.4238
1428.0,1408.2609,1446.4319
1434.0,1408.5756,1457.6511
1428.0,1416.6138,1453.5133
1410.0,1387.632,1429.9099
1308.0,1311.3573,1332.4812
974.0,967.07324,990.10815
600.0,603.0551,605.53046
426.0,428.43158,423.19098
376.0,377.44205,371.00885
369.0,374.237,367.6746
327.0,330.8572,322.27118
284.0,293.0399,277.89197
292.0,312.12726,271.8282
288.0,310.9221,270.4129
304.0,328.84604,294.96204
318.0,331.14587,302.17737
324.0,343.6869,308.10782
380.0,395.17352,368.8615
578.4,583.03613,588.8758
847.2,841.5842,875.3778
1111.2,1085.5673,1161.8104
1326.0,1301.5044,1379.0499
1353.0,1315.744,1410.9442
1372.0,1340.9542,1435.1998
1320.0,1327.917,1408.528
1388.0,1354.3824,1450.1864
1368.0,1354.9497,1439.6069
1356.0,1329.6737,1433.7115
1256.0,1242.3232,1323.9802
1092.0,1031.3159,1082.4595
678.0,669.8947,684.7062
432.0,432.3163,435.0012
360.0,372.71814,347.34653
354.0,368.84637,341.37048
312.0,327.86978,289.11395
288.0,305.68344,275.42932
284.0,310.67648,297.60068
282.0,306.9491,287.14783
312.0,340.06363,312.7103
300.0,318.83478,318.96106
318.0,345.20688,323.57825
342.0,373.91827,342.66202
448.0,527.1383,479.87534
624.0,749.5164,703.1926
842.4,953.29395,862.5147
1016.0,1151.6083,1041.1505
1140.0,1159.343,1071.5638
1125.0,1187.1588,1084.266
1168.8,1187.2181,1104.1586
1144.0,1204.0377,1125.1385
1144.0,1195.7411,1101.9553
1084.8,1186.3158,1028.7856
939.0,1089.1162,975.8617
690.0,900.0449,799.4382
480.0,595.6184,539.80426
378.0,392.4469,389.13037
348.0,370.35764,354.3173
324.0,351.1507,329.32007
300.0,321.5881,313.80695
276.0,299.79562,287.63388
280.0,321.85574,254.99564
282.0,316.47424,272.17783
288.0,348.77478,285.4473
288.0,318.3519,275.29214
294.0,354.0441,276.9015
282.0,370.84097,277.562
309.6,499.5529,368.58145
344.0,668.71564,490.15045
340.8,809.0398,555.3631
348.0,980.2384,659.6756
